Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
23,19,3121,16617,0.0,-0.025823882347874874,-0.7437158818665289
23,22,25997,22190,0.0,-0.025823882347874874,-0.7437158818665289
31,31,63,24094,0.0625,0.03673999730559745,-0.7435114721274824
31,22,17673,23690,0.0,0.02581664787217237,1.5539486624680625
29,4,444,21999,0.0,-0.025813328387069633,-0.7432460911141094
10040,10,234,141,0.0,-0.025813328387069633,-0.7432460911141094
19,17,10272,10418,0.0,-0.025813328387069633,-0.7432460911141094
22,19,10130,720,0.0,-0.025813328387069633,-0.7432460911141094
31,29,26007,5986,0.0,-0.025813328387069633,-0.7432460911141094
29,2,18775,17893,0.0,-0.025802774426264385,-0.7427763006178331
25,2,1269,3916,0.0,-0.025802774426264385,-0.7427763006178331
25,17,11822,6932,0.0,-0.025802774426264385,-0.7427763006178331
31,25,10372,3094,0.0,-0.025802774426264385,-0.7427763006178331
27,17,17917,19235,0.0,-0.02579222046545914,-0.7423065103775951
25,22,5229,10130,0.0,-0.02579222046545914,-0.7423065103775951
31,23,18037,743,0.0,-0.02579222046545914,-0.7423065103775951
8,4,12043,54,0.0,0.025784985989756648,1.5525392915056873
31,4,14586,17240,0.0,0.025784985989756648,1.5525392915056873
31,29,9381,14219,0.0,0.025784985989756648,1.5525392915056873
31,17,10372,22301,0.0,-0.025781666504653904,-0.7418367203932912
23,17,25566,7098,0.0,-0.025781666504653904,-0.7418367203932912
31,24,21403,19621,0.0,-0.025781666504653904,-0.7418367203932912
3,2,4521,29,0.0,0.025774432028951407,1.5520695016967585
29,3,14219,25532,0.0,0.025774432028951407,1.5520695016967585
28,23,9782,283,0.0,0.025774432028951407,1.5520695016967585
19,2,1706,2294,0.0,-0.025771112543848663,-0.7413669306648156
17,4,19176,21999,0.0,-0.025771112543848663,-0.7413669306648156
31,8,15884,109,0.0,-0.025771112543848663,-0.7413669306648156
23,11,17654,25910,0.0,-0.025771112543848663,-0.7413669306648156
31,17,13772,19113,0.0,-0.025771112543848663,-0.7413669306648156
31,17,5777,22301,0.0,-0.025771112543848663,-0.7413669306648156
25,19,3012,16617,0.0,-0.025771112543848663,-0.7413669306648156
10014,19,186,2145,0.0,-0.025771112543848663,-0.7413669306648156
25,22,22041,24468,0.0,-0.025771112543848663,-0.7413669306648156
19,14,19856,12511,0.0,0.025763878068146166,1.5515997121435863
25,17,3016,19176,0.0,0.025763878068146166,1.5515997121435863
23,3,392,16693,0.0,-0.025760558583043422,-0.7408971411920633
31,19,152,720,0.0,-0.025760558583043422,-0.7408971411920633
31,22,18037,384,0.0,-0.025760558583043422,-0.7408971411920633
24,23,13575,392,0.0,-0.025760558583043422,-0.7408971411920633
31,23,19358,17654,0.0,-0.025760558583043422,-0.7408971411920633
17,11,19235,19440,0.0,0.02575332410734092,1.5511299228460649
17,14,19113,264,0.0,0.02575332410734092,1.5511299228460649
31,1,9277,3226,0.0,-0.02575000462223818,-0.7404273519749297
10,3,480,8366,0.0,-0.02575000462223818,-0.7404273519749297
11,8,13854,19099,0.0,-0.02575000462223818,-0.7404273519749297
28,17,21962,20334,0.0,0.02574277014653568,1.5506601338040908
29,10,2154,6825,0.0,-0.025739450661432933,-0.739957563013309
23,22,5586,384,0.0,-0.025739450661432933,-0.739957563013309
31,17,12608,16612,0.0,0.025732216185730433,1.5501903450175578
31,3,24094,8366,0.0,-0.025728896700627692,-0.7394877743070971
31,3,6885,17445,0.0,-0.025728896700627692,-0.7394877743070971
29,14,5986,16636,0.0,-0.025728896700627692,-0.7394877743070971
23,14,25271,12511,0.0,-0.025728896700627692,-0.7394877743070971
22,19,24468,8344,0.0,-0.025728896700627692,-0.7394877743070971
31,1,1365,3226,0.0,-0.025718342739822455,-0.739017985856189
25,4,24192,70,0.0,-0.025718342739822455,-0.739017985856189
19,17,18679,908,0.0,-0.025718342739822455,-0.739017985856189
31,1,15884,17008,0.0,0.02571110826411995,1.5492507682103964
2,1,2294,3226,0.0,-0.025707788779017207,-0.7385481976604787
23,11,25566,10579,0.0,-0.025707788779017207,-0.7385481976604787
31,25,63,11822,0.0,-0.025707788779017207,-0.7385481976604787
29,25,548,24192,0.0,-0.025707788779017207,-0.7385481976604787
27,17,437,19275,0.0,0.025700554303314714,1.548780980189558
17,2,24818,6952,0.0,-0.02569723481821197,-0.7380784097198624
17,8,19176,109,0.0,-0.02569723481821197,-0.7380784097198624
23,19,18496,10272,0.0,-0.02569723481821197,-0.7380784097198624
11,2,182,14695,0.0,-0.02568668085740673,-0.7376086220342343
10029,3,434,16693,0.0,-0.02568668085740673,-0.7376086220342343
23,3,25256,16795,0.0,-0.02568668085740673,-0.7376086220342343
31,31,12608,17673,0.0,0.025679446381704232,1.5478414049128406
10045,10027,789,374,0.0,0.025679446381704232,1.5478414049128406
10029,11,434,13854,0.0,-0.025676126896601485,-0.7371388346034895
19,3,9513,39,0.0,0.025668892420898988,1.5473716176567511
27,4,23649,54,0.0,0.025668892420898988,1.5473716176567511
31,14,9277,26732,0.0,-0.025665572935796247,-0.7366690474275236
10027,24,374,19621,0.0,-0.025665572935796247,-0.7366690474275236
27,24,17917,10817,0.0,-0.025665572935796247,-0.7366690474275236
24,14,13575,25732,0.0,0.025658338460093744,1.5469018306553686
25,11,5229,13854,0.0,-0.025655018974991,-0.7361992605062305
17,11,309,15898,0.0,-0.025655018974991,-0.7361992605062305
31,17,26007,19235,0.0,-0.025655018974991,-0.7361992605062305
31,11,9277,11280,0.0,0.025647784499288506,1.5464320439085875
25,11,22041,21515,0.0,-0.025644465014185762,-0.7357294738395063
23,14,17654,26732,0.0,-0.025644465014185762,-0.7357294738395063
23,23,18694,283,0.125,0.09968381954805848,-0.7353354201141822
31,17,24905,309,0.0,-0.02563391105338052,-0.7352596874272455
31,23,63,25997,0.0,-0.02563391105338052,-0.7352596874272455
25,11,3094,14143,0.0,0.025626676577678018,1.5454924711784093
29,14,444,264,0.0,0.025626676577678018,1.5454924711784093
31,4,12608,70,0.0,-0.02562335709257528,-0.734789901269343
24,10,13575,480,0.0,-0.02562335709257528,-0.734789901269343
25,23,5229,283,0.0,-0.02562335709257528,-0.734789901269343
31,25,19392,22041,0.0,-0.02562335709257528,-0.734789901269343
23,23,5586,9943,0.0625,0.036940522560897034,-0.7345792750724276
10008,2,92,6952,0.0,-0.025612803131770036,-0.7343201153656937
10006,25,66,24192,0.0,-0.025612803131770036,-0.7343201153656937
31,29,4512,18775,0.0,-0.025612803131770036,-0.7343201153656937
31,14,18037,12511,0.0,0.02560556865606754,1.5445528994653774
19,17,25222,11879,0.0,0.02560556865606754,1.5445528994653774
31,4,1365,21999,0.0,-0.025602249170964795,-0.7338503297161934
25,17,398,18645,0.0,-0.025602249170964795,-0.7338503297161934
31,31,18037,17673,0.25,0.22584586701391676,-0.733728820169556
17,8,6932,5226,0.0,-0.025591695210159554,-0.7333805443207361
23,11,22743,12003,0.0,-0.025591695210159554,-0.7333805443207361
23,17,3121,11879,0.0,-0.025591695210159554,-0.7333805443207361
25,17,15940,7098,0.0,-0.025591695210159554,-0.7333805443207361
23,19,25566,352,0.0,-0.025591695210159554,-0.7333805443207361
29,27,548,17951,0.0,-0.025591695210159554,-0.7333805443207361
19,3,25222,2039,0.0,0.02558446073445705,1.5436133287686509
24,19,13575,23699,0.0,-0.02558114124935431,-0.7329107591792173
31,31,26007,4512,0.25,0.2738241728345452,1.543189154723468
17,2,12785,29,0.0,-0.025570587288549072,-0.7324409742915323
29,24,14640,15061,0.0,-0.025570587288549072,-0.7324409742915323
31,25,15884,24192,0.0,-0.025570587288549072,-0.7324409742915323
19,1,720,3226,0.0,-0.025560033327743828,-0.7319711896575753
17,2,1649,17893,0.0,-0.025560033327743828,-0.7319711896575753
25,23,5229,17654,0.0,-0.025560033327743828,-0.7319711896575753
10045,22,789,23690,0.0,0.025552798852041335,1.542203974627298
31,25,26817,3094,0.0,0.025552798852041335,1.542203974627298
31,2,152,14695,0.0,-0.02554947936693859,-0.7315014052772423
10008,24,92,10817,0.0,-0.02554947936693859,-0.7315014052772423
31,29,10472,18775,0.0,-0.025538925406133346,-0.7310316211504271
14,3,264,26294,0.0,0.025531690930430846,1.541264406467661
31,28,21403,9782,0.0,0.025531690930430846,1.541264406467661
25,4,5299,70,0.0,-0.025528371445328102,-0.7305618372770255
31,17,4257,18645,0.0,-0.025528371445328102,-0.7305618372770255
31,29,16139,5986,0.0,-0.025528371445328102,-0.7305618372770255
14,2,4078,6952,0.0,0.025521136969625605,1.540794622767908
31,19,9277,25222,0.0,0.025521136969625605,1.540794622767908
28,22,9782,6208,0.0,0.025521136969625605,1.540794622767908
31,8,12608,109,0.0,-0.025517817484522864,-0.7300920536569326
17,1,19235,9218,0.0,-0.02550726352371762,-0.7296222702900431
25,19,3016,9513,0.0,-0.02550726352371762,-0.7296222702900431
22,3,14412,4521,0.0,0.025500029048015124,1.5398550561280049
10006,29,66,14640,0.0,0.025500029048015124,1.5398550561280049
31,10,12608,480,0.0,-0.025496709562912376,-0.7291524871762518
10006,17,66,309,0.0,-0.025496709562912376,-0.7291524871762518
24,17,22156,11361,0.0,-0.025496709562912376,-0.7291524871762518
27,19,437,3593,0.0,-0.025496709562912376,-0.7291524871762518
23,14,26274,264,0.0,0.025489475087209883,1.539385273187646
24,3,19621,2831,0.0,-0.02548615560210714,-0.7286827043154545
31,4,6885,21999,0.0,-0.02548615560210714,-0.7286827043154545
27,17,23649,6932,0.0,-0.02548615560210714,-0.7286827043154545
31,25,12608,24192,0.0,-0.02548615560210714,-0.7286827043154545
31,31,24938,6885,0.0,-0.02548615560210714,-0.7286827043154545
10045,31,789,24094,0.0,-0.02548615560210714,-0.7286827043154545
10027,22,374,18921,0.0,0.025478921126404642,1.5389154905002085
31,24,1365,1018,0.0,0.025478921126404642,1.5389154905002085
3,3,16693,8366,0.0,-0.025475601641301897,-0.7282129217075453
31,4,10372,24010,0.0,-0.025475601641301897,-0.7282129217075453
17,10,22301,480,0.0,-0.025475601641301897,-0.7282129217075453
31,19,13725,23699,0.0,-0.025475601641301897,-0.7282129217075453
31,25,24094,22041,0.0,-0.025475601641301897,-0.7282129217075453
31,29,19770,5986,0.0,-0.025475601641301897,-0.7282129217075453
31,11,4257,6244,0.0,0.025468367165599394,1.5384457080655871
3,2,8366,3916,0.0,-0.025465047680496657,-0.7277431393524196
31,19,19392,23699,0.0,-0.025465047680496657,-0.7277431393524196
31,22,24094,10130,0.0,-0.025465047680496657,-0.7277431393524196
3,3,16795,39,0.25,0.27371863322649276,1.5381139913617767
17,14,16612,25732,0.0,0.025457813204794153,1.5379759258836776
31,31,19392,16139,0.125,0.09986323688174757,-0.727274052107404
17,1,6932,8228,0.0,-0.025454493719691412,-0.7272733572499722
4,3,21999,2039,0.0,-0.025454493719691412,-0.7272733572499722
17,4,22601,24010,0.0,-0.025454493719691412,-0.7272733572499722
31,11,13725,13854,0.0,-0.025454493719691412,-0.7272733572499722
25,11,24192,25910,0.0,-0.025454493719691412,-0.7272733572499722
25,19,398,25222,0.0,0.02544725924398892,1.537506143954375
27,25,10069,11822,0.0,0.02544725924398892,1.537506143954375
31,31,10472,23058,0.0,0.02544725924398892,1.537506143954375
17,11,6637,12003,0.0,-0.02544393975888617,-0.7268035754000988
27,17,10069,6637,0.0,-0.02544393975888617,-0.7268035754000988
25,23,398,25566,0.0,-0.02544393975888617,-0.7268035754000988
22,8,384,7395,0.0,-0.025433385798080934,-0.7263337938026938
25,8,5299,13234,0.0,-0.025433385798080934,-0.7263337938026938
22,17,23690,19113,0.0,-0.025433385798080934,-0.7263337938026938
31,19,24385,2500,0.0,-0.025433385798080934,-0.7263337938026938
11,2,18979,6790,0.0,0.02542615132237843,1.536566580853168
24,2,15061,17893,0.0,-0.02542283183727569,-0.725864012457652
28,17,443,22601,0.0,-0.02542283183727569,-0.725864012457652
25,19,3012,352,0.0,-0.02542283183727569,-0.725864012457652
31,22,21403,22190,0.0,-0.02542283183727569,-0.725864012457652
28,24,9782,13575,0.0,0.02541559736157319,1.5360967996810546
31,28,24094,15617,0.0,-0.025412277876470445,-0.7253942313648686
31,31,21403,27017,0.0,-0.025412277876470445,-0.7253942313648686
29,14,2154,264,0.0,0.025405043400767952,1.5356270187611278
25,4,22711,24010,0.0,-0.025401723915665204,-0.7249244505242389
10029,17,434,22301,0.0,-0.025401723915665204,-0.7249244505242389
31,23,9381,22743,0.0,-0.025401723915665204,-0.7249244505242389
31,23,10472,9943,0.0,-0.025401723915665204,-0.7249244505242389
29,24,444,10817,0.0,-0.025401723915665204,-0.7249244505242389
31,24,10372,1018,0.0,-0.025401723915665204,-0.7249244505242389
24,2,22156,6790,0.0,0.025394489439962704,1.5351572380932823
24,11,394,21515,0.0,-0.025391169954859964,-0.724454669935658
10027,25,374,15940,0.0,-0.025391169954859964,-0.724454669935658
10027,2,374,3916,0.0,0.02538393547915746,1.5346874576774132
31,3,13725,16795,0.0,0.02538393547915746,1.5346874576774132
27,10,17917,6825,0.0,-0.025380615994054723,-0.7239848895990203
31,24,16785,22156,0.0,0.025373381518352223,1.5342176775134166
31,3,24094,21688,0.0,-0.025370062033249482,-0.7235151095142215
19,11,18679,182,0.0,-0.025370062033249482,-0.7235151095142215
19,11,9513,20318,0.0,-0.025370062033249482,-0.7235151095142215
10040,19,234,10272,0.0,-0.025370062033249482,-0.7235151095142215
10027,22,374,6208,0.0,0.025362827557546982,1.5337478976011856
31,22,24938,6208,0.0,-0.025359508072444237,-0.7230453296811559
10040,28,234,9782,0.0,-0.025359508072444237,-0.7230453296811559
27,4,23649,17240,0.0,0.02535227359674174,1.5332781179406167
17,11,1649,19440,0.0,0.02535227359674174,1.5332781179406167
24,11,13575,6244,0.0,0.02535227359674174,1.5332781179406167
27,2,11621,14695,0.0,-0.025348954111638993,-0.7225755500997187
31,3,17673,16693,0.0,-0.025348954111638993,-0.7225755500997187
31,11,24385,4117,0.0,0.025341719635936497,1.532808338531604
17,17,7098,1649,0.125,0.09997933045060522,-0.7220577173567135
22,17,14412,11879,0.0,0.02533116567513126,1.5323385593740433
19,11,3593,12003,0.0,-0.025327846190028515,-0.721635991691311
25,17,24192,26856,0.0,-0.025327846190028515,-0.721635991691311
23,19,9943,3593,0.0,-0.025327846190028515,-0.721635991691311
31,25,152,15940,0.0,-0.025327846190028515,-0.721635991691311
22,11,384,21515,0.0,-0.02531729222922327,-0.7211662128641295
19,17,9513,309,0.0,-0.02531729222922327,-0.7211662128641295
23,22,22743,22190,0.0,-0.02531729222922327,-0.7211662128641295
10027,1,374,16,0.0,0.025310057753520777,1.5313990018128565
22,1,384,9218,0.0,-0.025306738268418026,-0.7206964342881569
29,1,2154,3226,0.0,-0.025306738268418026,-0.7206964342881569
10,3,16886,4521,0.0,-0.025306738268418026,-0.7206964342881569
31,19,152,2145,0.0,-0.025306738268418026,-0.7206964342881569
25,19,3012,22375,0.0,-0.025306738268418026,-0.7206964342881569
31,27,10372,14123,0.0,-0.025306738268418026,-0.7206964342881569
25,4,398,54,0.0,0.025299503792715537,1.5309292234090208
10,3,480,2039,0.0,-0.02529618430761279,-0.7202266559632882
23,14,22743,26732,0.0,-0.02529618430761279,-0.7202266559632882
31,17,16139,6637,0.0,-0.02529618430761279,-0.7202266559632882
31,25,10472,15940,0.0,-0.025285630346807548,-0.7197568778894179
29,1,18775,8228,0.0,0.02527839587110505,1.5299896673543385
10,3,141,4521,0.0,0.02527839587110505,1.5299896673543385
22,11,24468,19440,0.0,0.02527839587110505,1.5299896673543385
22,17,2381,10418,0.0,0.02527839587110505,1.5299896673543385
8,2,109,6952,0.0,-0.025275076386002307,-0.7192871000664413
31,2,27017,17893,0.0,0.02526784191029981,1.5295198897032825
25,2,24192,3416,0.0,-0.025264522425197063,-0.7188173224942531
17,2,22601,3916,0.0,-0.025264522425197063,-0.7188173224942531
10,3,480,2831,0.0,-0.025264522425197063,-0.7188173224942531
23,17,392,11361,0.0,-0.025264522425197063,-0.7188173224942531
29,17,444,11361,0.0,-0.025264522425197063,-0.7188173224942531
11,2,11280,3416,0.0,0.025257287949494566,1.529050112302943
17,3,11879,25532,0.0,0.025257287949494566,1.529050112302943
28,3,15617,2831,0.0,-0.025253968464391822,-0.7183475451727489
19,11,14432,4117,0.0,0.025246733988689322,1.528580335153215
31,14,27017,4078,0.0,0.025246733988689322,1.528580335153215
10008,3,92,8366,0.0,-0.02524341450358658,-0.717877768101823
19,19,19856,18679,0.0,-0.02524341450358658,-0.717877768101823
31,19,13772,2145,0.0,-0.02524341450358658,-0.717877768101823
10006,28,66,443,0.0,0.02523618002788408,1.5281105582539942
29,8,5986,13234,0.0,-0.02523286054278134,-0.7174079912813711
31,14,9277,16636,0.0,-0.02523286054278134,-0.7174079912813711
10027,17,374,6637,0.0,0.02522562606707884,1.5276407816051747
22,1,18921,9218,0.0,-0.025222306581976096,-0.7169382147112877
31,8,152,7395,0.0,-0.025222306581976096,-0.7169382147112877
11,8,10579,13234,0.0,-0.025222306581976096,-0.7169382147112877
10008,10,92,141,0.0,-0.025222306581976096,-0.7169382147112877
23,10,25997,6825,0.0,-0.025222306581976096,-0.7169382147112877
23,11,25566,25910,0.0,-0.025222306581976096,-0.7169382147112877
23,22,25566,6894,0.0,-0.025222306581976096,-0.7169382147112877
31,22,10372,18921,0.0,-0.025222306581976096,-0.7169382147112877
31,23,12608,283,0.0,-0.025222306581976096,-0.7169382147112877
10029,31,434,13772,0.0,-0.025222306581976096,-0.7169382147112877
31,11,27016,4117,0.0,0.0252150721062736,1.5271710052066525
17,11,6637,25910,0.0,-0.025211752621170855,-0.716468438391468
22,17,6208,12004,0.0,-0.025211752621170855,-0.716468438391468
31,17,10472,22301,0.0,-0.025211752621170855,-0.716468438391468
23,22,19279,24468,0.0,-0.025211752621170855,-0.716468438391468
31,23,152,9943,0.0,-0.025211752621170855,-0.716468438391468
22,17,10130,16612,0.0,0.02520451814546836,1.5267012290583217
19,1,352,17008,0.0,-0.025201198660365614,-0.7159986623218072
25,10,22041,480,0.0,-0.025201198660365614,-0.7159986623218072
31,17,63,7098,0.0,-0.025201198660365614,-0.7159986623218072
19,19,22375,18679,0.0,-0.025201198660365614,-0.7159986623218072
25,22,15940,10130,0.0,-0.025201198660365614,-0.7159986623218072
10006,23,66,26274,0.0,-0.025201198660365614,-0.7159986623218072
25,19,3094,25222,0.0,0.025193964184663114,1.5262314531600778
31,27,26817,11621,0.0,0.025193964184663114,1.5262314531600778
29,3,5986,8366,0.0,-0.02519064469956037,-0.7155288865021999
25,3,24192,17445,0.0,-0.02519064469956037,-0.7155288865021999
24,14,394,25732,0.0,0.025183410223857873,1.5257616775118152
10040,11,234,19440,0.0,-0.025180090738755136,-0.7150591109325419
23,11,25566,15898,0.0,-0.025180090738755136,-0.7150591109325419
10014,31,186,24094,0.0,-0.025180090738755136,-0.7150591109325419
27,3,14123,39,0.0,0.025172856263052632,1.52529190211343
31,17,10472,26857,0.0,0.025172856263052632,1.52529190211343
25,17,22711,16612,0.0,0.025172856263052632,1.52529190211343
25,1,23404,9218,0.0,-0.02516953677794989,-0.7145893356127272
31,2,152,6952,0.0,-0.02516953677794989,-0.7145893356127272
23,10,7079,480,0.0,-0.02516953677794989,-0.7145893356127272
31,11,24905,7670,0.0,-0.02516953677794989,-0.7145893356127272
25,17,22041,12785,0.0,-0.02516953677794989,-0.7145893356127272
25,19,11822,2145,0.0,-0.02516953677794989,-0.7145893356127272
25,23,3012,3121,0.0,-0.02516953677794989,-0.7145893356127272
25,24,11822,10817,0.0,-0.02516953677794989,-0.7145893356127272
31,27,19358,437,0.0,-0.02516953677794989,-0.7145893356127272
28,10,21962,6825,0.0,-0.025158982817144647,-0.7141195605426511
29,11,5986,18979,0.0,-0.025158982817144647,-0.7141195605426511
24,17,13575,18645,0.0,-0.025158982817144647,-0.7141195605426511
19,17,9513,12785,0.0,-0.025158982817144647,-0.7141195605426511
31,23,19358,3121,0.0,-0.025158982817144647,-0.7141195605426511
22,14,10130,12511,0.0,0.02515174834144215,1.5243523520658695
4,2,21999,2294,0.0,-0.025148428856339403,-0.7136497857222089
19,17,22375,26856,0.0,-0.025148428856339403,-0.7136497857222089
31,31,26007,19770,0.25,0.22627857940693166,-0.7134435790312281
25,1,3016,3226,0.0,-0.025137874895534165,-0.7131800111512959
23,2,743,17893,0.0,-0.025137874895534165,-0.7131800111512959
31,3,27017,21688,0.0,-0.025137874895534165,-0.7131800111512959
19,4,22375,24010,0.0,-0.025137874895534165,-0.7131800111512959
31,25,21403,22711,0.0,-0.025137874895534165,-0.7131800111512959
29,29,5986,14219,0.125,0.1001798557059048,-0.7130473964223667
31,31,10472,14705,0.125,0.1001798557059048,-0.7130473964223667
31,28,24905,9782,0.0,0.02513064041983167,1.5234128030165566
17,3,12785,17445,0.0,-0.02512732093472892,-0.7127102368298064
28,4,21962,24010,0.0,-0.02512732093472892,-0.7127102368298064
11,11,25910,182,0.0,-0.02512732093472892,-0.7127102368298064
10008,14,92,4078,0.0,-0.02512732093472892,-0.7127102368298064
27,17,17951,6637,0.0,-0.02512732093472892,-0.7127102368298064
25,23,5299,7079,0.0,-0.02512732093472892,-0.7127102368298064
19,19,1706,352,0.125,0.14965682396087754,1.5232451979342665
19,19,10272,16617,0.25,0.2262996873285422,-0.7124539480435083
23,22,7079,10130,0.0,0.025120086459026424,1.52294302886598
23,10,25566,141,0.0,-0.02511676697392368,-0.712240462757636
23,19,19279,352,0.0,-0.02511676697392368,-0.712240462757636
28,23,15617,25271,0.0,-0.02511676697392368,-0.712240462757636
10027,1,374,8228,0.0,0.02510953249822118,1.522473254964651
11,3,18979,25532,0.0,0.02510953249822118,1.522473254964651
31,17,1365,26856,0.0,-0.025095659052313198,-0.7113009153608315
24,2,13575,14695,0.0,-0.02508510509150796,-0.7108311420359879
31,17,6885,1649,0.0,-0.02508510509150796,-0.7108311420359879
10,2,16886,3916,0.0,-0.025074551130702716,-0.7103613689600426
31,14,19392,16636,0.0,-0.025074551130702716,-0.7103613689600426
23,17,17654,11361,0.0,-0.025074551130702716,-0.7103613689600426
24,22,15061,22190,0.0,-0.025074551130702716,-0.7103613689600426
31,17,1365,10418,0.0,0.025067316655000216,1.5205941618497028
31,29,24385,14219,0.0,0.025067316655000216,1.5205941618497028
23,23,3760,743,0.25,0.22635245713256835,-0.709979826976054
17,2,24818,3916,0.0,-0.025063997169897472,-0.7098915961328914
29,27,548,11621,0.0,-0.025063997169897472,-0.7098915961328914
11,2,11280,29,0.0,0.025056762694194976,1.520124389193033
25,14,5229,16636,0.0,0.025056762694194976,1.520124389193033
31,19,26817,22375,0.0,0.025056762694194976,1.520124389193033
28,27,21962,17917,0.0,0.025056762694194976,1.520124389193033
10029,4,434,70,0.0,-0.02505344320909223,-0.7094218235544295
23,10,9943,141,0.0,-0.02505344320909223,-0.7094218235544295
25,17,5299,19235,0.0,-0.02505344320909223,-0.7094218235544295
25,17,3012,11361,0.0,-0.02505344320909223,-0.7094218235544295
3,1,16795,16,0.0,0.02504620873338973,1.5196546167849798
28,2,9782,6790,0.0,0.02504620873338973,1.5196546167849798
22,3,6208,8366,0.0,-0.02504288924828699,-0.7089520512245514
23,10,22743,6825,0.0,-0.02504288924828699,-0.7089520512245514
24,17,22156,12004,0.0,-0.02504288924828699,-0.7089520512245514
24,19,19621,26591,0.0,-0.02504288924828699,-0.7089520512245514
28,22,443,384,0.0,-0.02504288924828699,-0.7089520512245514
23,22,392,14412,0.0,-0.02504288924828699,-0.7089520512245514
25,2,3016,3416,0.0,0.02503565477258449,1.5191848446254397
28,17,9782,16612,0.0,0.02503565477258449,1.5191848446254397
31,8,63,13234,0.0,-0.02503233528748175,-0.7084822791431522
25,10,22711,16886,0.0,-0.02503233528748175,-0.7084822791431522
25,10,5299,480,0.0,-0.02503233528748175,-0.7084822791431522
17,1,24818,16,0.0,0.02502510081177925,1.518715072714306
31,8,16785,13234,0.0,-0.02502178132667651,-0.7080125073101271
23,11,19279,14143,0.0,-0.02502178132667651,-0.7080125073101271
24,22,10817,14412,0.0,-0.02502178132667651,-0.7080125073101271
23,23,5586,3121,0.125,0.10029594927476247,-0.70783072773554
25,11,3012,6244,0.0,0.025014546850974012,1.5182453010514743
19,19,19856,25222,0.0,0.025014546850974012,1.5182453010514743
31,22,19770,23690,0.0,0.025014546850974012,1.5182453010514743
17,1,19176,3226,0.0,-0.025011227365871268,-0.707542735725371
17,3,19275,17445,0.0,-0.025011227365871268,-0.707542735725371
17,4,11361,24010,0.0,-0.025011227365871268,-0.707542735725371
17,10,12785,141,0.0,-0.025011227365871268,-0.707542735725371
31,14,19392,26732,0.0,-0.025011227365871268,-0.707542735725371
29,23,2154,25566,0.0,-0.025011227365871268,-0.707542735725371
29,19,548,26591,0.0,-0.024990119444260783,-0.7066031933002458
29,19,2154,13367,0.0,-0.024990119444260783,-0.7066031933002458
23,22,9943,24468,0.0,-0.024990119444260783,-0.7066031933002458
25,17,1269,26857,0.0,0.024982884968558283,1.516835987551742
10033,22,333,23690,0.0,0.024982884968558283,1.516835987551742
23,22,743,14412,0.0,-0.02497956548345554,-0.7061334224596671
29,25,14640,23404,0.0,-0.02497956548345554,-0.7061334224596671
10045,31,789,1365,0.0,-0.02497956548345554,-0.7061334224596671
31,31,12608,10439,0.03125,0.006281266421670136,-0.7058694774638139
28,3,443,39,0.0,0.02497233100775304,1.5163662168810688
23,1,18496,16,0.0,-0.024969011522650294,-0.705663651866937
31,1,24938,9218,0.0,-0.024969011522650294,-0.705663651866937
31,17,13772,19275,0.0,-0.024969011522650294,-0.705663651866937
23,17,22743,19113,0.0,-0.024969011522650294,-0.705663651866937
31,17,4257,11361,0.0,-0.024969011522650294,-0.705663651866937
23,19,18496,25222,0.0,-0.024969011522650294,-0.705663651866937
23,19,19279,14432,0.0,-0.024969011522650294,-0.705663651866937
3,2,2039,3416,0.0,0.024961777046947804,1.515896446458173
29,2,14219,14695,0.0,0.024961777046947804,1.515896446458173
27,14,10069,12511,0.0,0.024961777046947804,1.515896446458173
31,14,24385,12511,0.0,0.024961777046947804,1.515896446458173
25,17,3016,10418,0.0,0.024961777046947804,1.515896446458173
24,22,394,384,0.0,-0.024958457561845053,-0.7051938815219513
29,28,548,443,0.0,-0.024958457561845053,-0.7051938815219513
22,3,23690,16795,0.0,0.024951223086142556,1.515426676282949
31,27,4512,10069,0.0,0.024951223086142556,1.515426676282949
29,8,444,13234,0.0,-0.02494790360103982,-0.7047241114246053
22,10,2381,480,0.0,-0.02494790360103982,-0.7047241114246053
19,11,8344,20318,0.0,-0.02494790360103982,-0.7047241114246053
17,11,6637,10579,0.0,-0.02494790360103982,-0.7047241114246053
31,31,63,18037,0.25,0.22646855070142602,-0.7045365413165738
19,2,14432,29,0.0,0.024940669125337316,1.514956906355292
22,3,24468,25532,0.0,0.024940669125337316,1.514956906355292
14,11,264,10579,0.0,0.024940669125337316,1.514956906355292
17,2,26856,14695,0.0,-0.024937349640234575,-0.7042543415747928
27,3,437,16693,0.0,-0.024937349640234575,-0.7042543415747928
17,11,26856,25910,0.0,-0.024937349640234575,-0.7042543415747928
23,17,392,22301,0.0,-0.024937349640234575,-0.7042543415747928
31,19,1365,16617,0.0,-0.024937349640234575,-0.7042543415747928
14,8,264,19099,0.0,0.02493011516453207,1.5144871366750972
10006,31,66,13725,0.0,0.02493011516453207,1.5144871366750972
17,1,20334,16,0.0,-0.024926795679429334,-0.7037845719724097
31,11,24385,21515,0.0,-0.024926795679429334,-0.7037845719724097
10027,1,374,17008,0.0,0.024919561203726834,1.5140173672422605
31,10,26007,6825,0.0,-0.02491624171862409,-0.7033148026173508
31,3,24385,16795,0.0,0.024909007242921593,1.5135475980566755
