Pedigree1,Pedigree2,Person1,Person2,theoretical_kinship,empiric_kinship,fishers_zscore
31,23,13772,9943,0.0,-0.03502693617004557,-1.159480461462605
25,24,3016,15061,0.0,-0.03502693617004557,-1.159480461462605
22,19,6894,352,0.0,-0.035016382209240325,-1.159008422166728
22,3,22190,16693,0.0,-0.03500582824843508,-1.158536383220174
25,3,398,17445,0.0,-0.03500582824843508,-1.158536383220174
22,10,24468,480,0.0,-0.03500582824843508,-1.158536383220174
25,19,5229,8344,0.0,-0.03500582824843508,-1.158536383220174
24,23,22156,743,0.0,-0.03500582824843508,-1.158536383220174
5,1,24010,9218,0.0,-0.03499527428762983,-1.1580643446228374
31,25,26007,5299,0.0,-0.03499527428762983,-1.1580643446228374
25,17,11822,26857,0.0,0.03498803981192734,1.9694659989908796
23,10,9943,480,0.0,-0.03498472032682459,-1.1575923063746132
19,17,8344,19113,0.0,-0.03498472032682459,-1.1575923063746132
19,17,720,12785,0.0,-0.03498472032682459,-1.1575923063746132
3,3,16795,4521,0.0,0.0349774858511221,1.968993960981901
28,24,443,13575,0.0,0.0349774858511221,1.968993960981901
31,5,63,70,0.0,-0.03497416636601935,-1.1571202684753947
19,19,2145,720,0.25,0.2169277701334876,-1.156873433334946
19,8,10272,7395,0.0,-0.03496361240521411,-1.156648230925076
23,17,18694,309,0.0,-0.03496361240521411,-1.156648230925076
19,1,2145,3226,0.0,-0.03495305844440888,-1.1561761937235524
10014,23,186,22743,0.0,-0.03495305844440888,-1.1561761937235524
23,2,19279,6790,0.0,-0.03494250448360362,-1.1557041568707158
17,17,18645,18645,0.5,0.47333624789683265,-1.1551782602027083
31,10,23058,480,0.0,-0.03492139656199315,-1.1547600842106873
31,25,10372,22711,0.0,-0.03492139656199315,-1.1547600842106873
31,25,12608,1269,0.0,-0.03492139656199315,-1.1547600842106873
17,17,22301,309,0.125,0.09048076572588779,-1.154434466320941
22,17,22190,19113,0.0,-0.0349108426011879,-1.1542880484032823
19,17,3593,19176,0.0,-0.0349108426011879,-1.1542880484032823
29,19,18775,3593,0.0,-0.0349108426011879,-1.1542880484032823
31,31,10372,6885,0.25,0.2170016478591243,-1.1534101830577679
31,8,152,13234,0.0,-0.03488973467957742,-1.1533439778331627
25,23,3094,3760,0.0,-0.03488973467957742,-1.1533439778331627
27,23,10069,25997,0.0,0.03488250020387492,1.9647456345904024
10029,29,434,14219,0.0,0.03488250020387492,1.9647456345904024
23,23,5586,25566,0.0,-0.03487918071877217,-1.1528719430702354
25,14,22041,12511,0.0,0.03487194624306968,1.964273600065997
23,2,18496,6952,0.0,-0.03486862675796694,-1.1523999086552577
23,11,743,25910,0.0,-0.03486862675796694,-1.1523999086552577
17,3,6637,39,0.0,0.03486139228226444,1.963801565889467
14,11,4078,18979,0.0,0.03486139228226444,1.963801565889467
31,14,4512,16636,0.0,0.03486139228226444,1.963801565889467
31,8,26007,5226,0.0,-0.034858072797161695,-1.1519278745881214
5,2,21999,6952,0.0,-0.03484751883635646,-1.1514558408687212
25,17,24192,6932,0.0,-0.03484751883635646,-1.1514558408687212
31,17,21403,11361,0.0,-0.03484751883635646,-1.1514558408687212
31,17,26817,10418,0.0,0.03484028436065395,1.9628574985796094
19,1,22375,3226,0.0,-0.03483696487555121,-1.1509838074969516
11,2,25910,14695,0.0,-0.03483696487555121,-1.1509838074969516
23,11,18496,25910,0.0,-0.03483696487555121,-1.1509838074969516
25,22,24192,14412,0.0,-0.03483696487555121,-1.1509838074969516
10040,23,234,3121,0.0,-0.03483696487555121,-1.1509838074969516
31,3,9381,4521,0.0,0.03482973039984872,1.9623854654460713
25,5,5229,24010,0.0,-0.03482641091474597,-1.1505117744727067
31,17,17673,19113,0.0,-0.03482641091474597,-1.1505117744727067
25,17,5229,6637,0.0,-0.03481585695394073,-1.150039741795881
19,17,2500,22601,0.0,-0.03481585695394073,-1.150039741795881
23,17,25271,7098,0.0,-0.03481585695394073,-1.150039741795881
25,17,24192,908,0.0,-0.03481585695394073,-1.150039741795881
25,23,24192,9943,0.0,-0.03481585695394073,-1.150039741795881
22,19,6208,16617,0.0,0.034808622478238224,1.9614414002212444
10040,22,234,2381,0.0,-0.03480530299313549,-1.1495677094663683
25,23,24192,25271,0.0,-0.03480530299313549,-1.1495677094663683
31,31,19392,27017,0.0,-0.03480530299313549,-1.1495677094663683
10040,31,234,12608,0.0,-0.03480530299313549,-1.1495677094663683
31,1,16139,9218,0.0,-0.03479474903233025,-1.1490956774840628
25,24,23404,15061,0.0,-0.03479474903233025,-1.1490956774840628
31,25,10372,1269,0.0,-0.03479474903233025,-1.1490956774840628
31,17,26817,19176,0.0,0.03478751455662775,1.960497336385381
25,11,3012,13854,0.0,-0.034784195071525005,-1.148623645848859
19,17,352,1649,0.0,-0.034784195071525005,-1.148623645848859
31,22,26007,22190,0.0,-0.034784195071525005,-1.148623645848859
23,17,22743,26857,0.0,0.03477696059582251,1.9600253049880454
25,17,3094,19176,0.0,0.03477696059582251,1.9600253049880454
25,19,1269,3593,0.0,-0.03477364111071977,-1.1481516145606512
31,29,12608,18775,0.0,-0.03477364111071977,-1.1481516145606512
25,17,398,19275,0.0,0.03476640663501726,1.9595532739376327
25,17,3016,22601,0.0,-0.034763087149914516,-1.1476795836193323
23,19,3121,18679,0.0,-0.034763087149914516,-1.1476795836193323
19,17,26591,20334,0.0,-0.03475253318910928,-1.1472075530247987
10040,19,234,3593,0.0,-0.03475253318910928,-1.1472075530247987
31,23,24938,3760,0.0,-0.03475253318910928,-1.1472075530247987
23,14,392,264,0.0,0.03474529871340678,1.9586092128771544
17,17,12785,6637,0.125,0.09064962909877163,-1.1468287182288859
31,2,1365,14695,0.0,-0.034741979228304035,-1.146735522776943
23,3,25566,2831,0.0,-0.034741979228304035,-1.146735522776943
22,1,18921,3226,0.0,-0.0347314252674988,-1.14626349287566
23,4,22743,5072,0.0,-0.0347314252674988,-1.14626349287566
29,11,18775,13854,0.0,-0.0347314252674988,-1.14626349287566
27,23,23649,743,0.0,-0.0347314252674988,-1.14626349287566
23,11,25997,19440,0.0,0.034713636830991046,1.9571931238857165
24,19,19621,22375,0.0,-0.03471031734588831,-1.1453194341123887
25,23,15940,19279,0.0,-0.03471031734588831,-1.1453194341123887
31,14,17673,264,0.0,0.03470308287018581,1.9567210949146223
17,17,19113,19113,0.5,0.47351566523052185,-1.144848117563213
29,2,5986,14695,0.0,-0.03469976338508307,-1.1448474052501887
31,3,17673,17445,0.0,-0.03469976338508307,-1.1448474052501887
25,22,5229,18921,0.0,-0.03469976338508307,-1.1448474052501887
31,27,23058,17917,0.0,-0.03469976338508307,-1.1448474052501887
31,3,10439,8366,0.0,0.03467142098777009,1.9553050100780118
31,3,24094,17445,0.0,-0.03466810150266734,-1.1434313207400617
19,17,10272,20334,0.0,-0.03466810150266734,-1.1434313207400617
31,23,24905,17654,0.0,-0.03466810150266734,-1.1434313207400617
23,2,25256,6952,0.0,-0.03464699358105686,-1.1424872661293146
23,3,19279,21688,0.0,-0.03464699358105686,-1.1424872661293146
11,10,21515,480,0.0,-0.03464699358105686,-1.1424872661293146
10006,14,66,12511,0.0,0.03463975910535437,1.9538889283541903
23,2,18694,6952,0.0,-0.034625885659446375,-1.1415432129010485
31,25,24938,24192,0.0,-0.034625885659446375,-1.1415432129010485
23,11,22743,25910,0.0,-0.03461533169864114,-1.1410711868050822
10033,11,333,19440,0.0,0.03460809722293864,1.9524728497402988
17,10,1649,6825,0.0,-0.0346047777378359,-1.140599161054419
31,17,13725,19275,0.0,0.0345975432621334,1.9520008242262712
19,2,18679,14695,0.0,-0.034594223777030655,-1.1401271356489526
31,17,18037,19113,0.0,-0.034594223777030655,-1.1401271356489526
31,27,24094,17951,0.0,-0.034594223777030655,-1.1401271356489526
10008,8,92,19099,0.0,-0.03458366981622541,-1.139655110588578
10008,11,92,7670,0.0,-0.03458366981622541,-1.139655110588578
31,23,21403,17654,0.0,-0.03458366981622541,-1.139655110588578
24,23,22156,9943,0.0,-0.03458366981622541,-1.139655110588578
29,25,18775,3016,0.0,-0.03458366981622541,-1.139655110588578
11,8,6244,5226,0.0,-0.03457311585542017,-1.139183085873189
31,17,63,1649,0.0,-0.03456256189461492,-1.1387110615026799
23,19,9943,8344,0.0,-0.03456256189461492,-1.1387110615026799
3,2,21688,6952,0.0,-0.034552007933809685,-1.1382390374769455
8,5,19099,21999,0.0,-0.034552007933809685,-1.1382390374769455
10033,17,333,16612,0.0,0.03454477345810719,1.9496407018308883
27,5,437,24010,0.0,-0.03454145397300444,-1.1377670137958793
31,19,10439,720,0.0,-0.03454145397300444,-1.1377670137958793
31,31,9277,16139,0.25,0.21733937460489203,-1.1375766970690568
24,11,13575,182,0.0,0.03453421949730194,1.949168678386022
19,17,25222,309,0.0,0.03453421949730194,1.949168678386022
3,2,17445,2294,0.0,-0.034530900012199196,-1.1372949904593754
22,10,6894,16886,0.0,-0.034530900012199196,-1.1372949904593754
29,11,18775,6244,0.0,-0.034530900012199196,-1.1372949904593754
25,19,22711,3593,0.0,-0.034530900012199196,-1.1372949904593754
31,24,19770,10817,0.0,-0.034530900012199196,-1.1372949904593754
31,17,10372,1649,0.0,-0.03452034605139397,-1.1368229674673298
25,23,15940,26274,0.0,-0.03452034605139397,-1.1368229674673298
10027,14,374,12511,0.0,0.034513111575691466,1.9482246325296557
25,19,11822,10272,0.0,-0.03450979209058872,-1.1363509448196336
31,31,63,24938,0.0,-0.03450979209058872,-1.1363509448196336
10014,4,186,5072,0.0,0.03450255761488622,1.947752610117943
28,27,21962,11621,0.0,0.03450255761488622,1.947752610117943
11,10,25910,6825,0.0,-0.034499238129783484,-1.1358789225161836
19,17,720,7098,0.0,-0.034499238129783484,-1.1358789225161836
23,1,7079,17008,0.0,-0.03448868416897823,-1.135406900556872
25,8,5299,109,0.0,-0.03448868416897823,-1.135406900556872
31,14,4512,4078,0.0,0.03448144969327573,1.9468085663269297
23,14,19279,26732,0.0,-0.034478130208173,-1.134934878941596
25,14,15940,25732,0.0,0.034470895732470495,1.9463365449474184
25,10,3012,480,0.0,-0.03446757624736776,-1.1344628576702467
19,19,8344,18679,0.25,0.2174132523305287,-1.1341127969361133
31,22,63,384,0.0,-0.034457022286562514,-1.1339908367427196
31,2,16785,14695,0.0,-0.03444646832575726,-1.1335188161589085
10006,23,66,3121,0.0,-0.03444646832575726,-1.1335188161589085
29,23,18775,9943,0.0,-0.03444646832575726,-1.1335188161589085
23,3,283,25532,0.0,-0.03443591436495203,-1.133046795918709
27,23,437,25256,0.0,-0.03443591436495203,-1.133046795918709
11,11,14143,18979,0.25,0.28200349245860745,1.9445478027605276
27,11,10069,18979,0.0,0.03442867988924953,1.9444484628668688
29,22,14640,14412,0.0,0.03442867988924953,1.9444484628668688
31,31,15884,10372,0.25,0.21744491421294446,-1.1326282325562953
10008,8,92,13234,0.0,-0.03442536040414679,-1.1325747760220142
25,17,5299,309,0.0,-0.03442536040414679,-1.1325747760220142
23,17,3760,6637,0.0,-0.03442536040414679,-1.1325747760220142
19,17,352,908,0.0,-0.03442536040414679,-1.1325747760220142
29,17,5986,22601,0.0,-0.0344042524825363,-1.1316307372587149
29,17,548,26856,0.0,-0.0344042524825363,-1.1316307372587149
10008,17,92,6932,0.0,-0.0344042524825363,-1.1316307372587149
23,11,743,13854,0.0,-0.03439369852173106,-1.1311587183919
19,19,9513,8344,0.25,0.2174765760953602,-1.1311436467202232
31,3,26007,16693,0.0,-0.03438314456092583,-1.1306866998681673
25,25,22711,23404,0.0,-0.03438314456092583,-1.1306866998681673
31,25,16139,24192,0.0,-0.03437259060012058,-1.130214681687409
11,2,19440,17893,0.0,0.03436535612441807,1.9416163500468975
31,17,16785,26857,0.0,0.034354802163612835,1.941144332443978
23,3,7079,17445,0.0,-0.0343514826785101,-1.1292706463543989
29,25,18775,11822,0.0,-0.0343514826785101,-1.1292706463543989
22,1,2381,8228,0.0,0.0343442482028076,1.940672315183751
19,5,23699,21999,0.0,-0.03434092871770485,-1.128798629201934
25,23,398,22743,0.0,-0.03434092871770485,-1.128798629201934
27,3,10069,2039,0.0,0.03433369424200237,1.94020029826611
29,17,2154,16612,0.0,0.034323140281197116,1.939728281690948
24,5,10817,70,0.0,-0.034319820796094365,-1.1278545959245585
25,10,1269,6825,0.0,-0.034319820796094365,-1.1278545959245585
31,23,27016,25271,0.0,-0.034319820796094365,-1.1278545959245585
22,14,10130,264,0.0,0.03431258632039187,1.9392562654581613
19,5,26591,70,0.0,-0.034309266835289134,-1.127382579799436
19,17,19856,20334,0.0,-0.034309266835289134,-1.127382579799436
23,19,283,14432,0.0,-0.034309266835289134,-1.127382579799436
24,23,10817,743,0.0,-0.034309266835289134,-1.127382579799436
31,22,26817,23690,0.0,0.03430203235958663,1.9387842495676435
10008,31,92,24905,0.0,-0.03429871287448388,-1.1269105640165478
24,11,394,11280,0.0,0.03429147839878139,1.9383122340192889
28,19,15617,8344,0.0,-0.034288158913678646,-1.1264385485757904
17,11,11361,25910,0.0,-0.03427760495287341,-1.1259665334770568
31,23,10439,18694,0.0,-0.03427760495287341,-1.1259665334770568
31,28,23058,9782,0.0,0.03427037047717091,1.9373682039486455
8,5,5226,21999,0.0,-0.03426705099206816,-1.1254945187202412
22,11,2381,19440,0.0,0.034259816516365664,1.9368961894261452
23,3,9943,16795,0.0,-0.03425649703126292,-1.125022504305238
28,3,443,17445,0.0,-0.03425649703126292,-1.125022504305238
31,17,14705,12004,0.0,-0.03425649703126292,-1.125022504305238
19,19,8344,10272,0.0625,0.028307382622209387,-1.1248758784500545
23,17,25271,19113,0.0,-0.03424594307045768,-1.1245504902319419
29,11,2154,13854,0.0,-0.03423538910965244,-1.1240784765002465
23,17,25271,19176,0.0,-0.03423538910965244,-1.1240784765002465
31,23,152,22743,0.0,-0.03423538910965244,-1.1240784765002465
31,31,19770,27017,0.0,-0.03423538910965244,-1.1240784765002465
23,3,17654,16693,0.0,-0.0342248351488472,-1.123606463110046
19,17,720,6637,0.0,-0.0342248351488472,-1.123606463110046
31,8,13725,7395,0.0,-0.03421428118804196,-1.1231344500612355
31,11,63,13854,0.0,-0.03421428118804196,-1.1231344500612355
3,3,25532,16693,0.125,0.15853270499808572,1.934696971440723
31,3,10439,25532,0.0,0.034207046712339456,1.934536121937628
17,17,19113,12004,0.25,0.21765599342904932,-1.1227305881835685
19,17,9513,908,0.0,-0.03420372722723672,-1.1226624373537077
29,23,18775,22743,0.0,-0.03420372722723672,-1.1226624373537077
27,25,17917,5229,0.0,-0.03420372722723672,-1.1226624373537077
5,2,21999,17893,0.0,-0.034193173266431474,-1.1221904249873584
23,3,743,2039,0.0,-0.034193173266431474,-1.1221904249873584
25,24,1269,22156,0.0,-0.034193173266431474,-1.1221904249873584
17,2,12004,17893,0.0,-0.03418261930562623,-1.121718412962081
11,3,14143,4521,0.0,0.03417538482992373,1.9331200855398971
25,1,22041,17008,0.0,0.03416483086911849,1.9326480740892493
31,4,24094,17240,0.0,-0.03416151138401575,-1.1207743899343194
19,17,18679,12004,0.0,-0.034150957423210504,-1.1203023789316233
31,31,15884,18037,0.125,0.09124065090386516,-1.1202067480376752
11,4,11280,5072,0.0,0.03414372294750801,1.931704052210211
23,17,26274,26857,0.0,0.03414372294750801,1.931704052210211
25,10,3012,16886,0.0,-0.03414040346240526,-1.1198303682695765
23,22,19279,18921,0.0,-0.03414040346240526,-1.1198303682695765
31,3,9277,21688,0.0,0.034133168986702773,1.9312320417816091
14,11,4078,13854,0.0,-0.03412984950160002,-1.119358357948073
31,23,27017,392,0.0,-0.03412984950160002,-1.119358357948073
31,8,26817,109,0.0,0.03412261502589753,1.9307600316934785
31,23,4257,3121,0.0,-0.03410874157998954,-1.118414338326273
17,3,19176,39,0.0,0.03410150710428704,1.9298160125382058
31,3,10372,2831,0.0,-0.0340981876191843,-1.1179423290257648
25,19,3094,10272,0.0,-0.03408763365837906,-1.1174703200653766
23,22,283,384,0.0,-0.03408763365837906,-1.1174703200653766
19,2,26591,6952,0.0,-0.03407707969757382,-1.1169983114450028
28,8,15617,19099,0.0,-0.03407707969757382,-1.1169983114450028
2,2,2294,29,0.0,0.034069845221871314,1.9283999863561836
11,3,14143,16693,0.0,0.034069845221871314,1.9283999863561836
31,3,63,16693,0.0,-0.03406652573676857,-1.1165263031645372
31,31,10472,15802,0.0625,0.028507907877508978,-1.1159108974263976
23,19,9943,19856,0.0,-0.03403486385435285,-1.1151102803615365
31,2,4512,29,0.0,0.034017075417845107,1.926039949514794
31,3,9277,8366,0.0,0.034017075417845107,1.926039949514794
22,2,2381,6790,0.0,0.03399596749623462,1.9250959371541292
28,11,443,4117,0.0,0.03399596749623462,1.9250959371541292
17,1,11361,8228,0.0,-0.033992648011131874,-1.11322225470984
17,8,11361,109,0.0,-0.033992648011131874,-1.11322225470984
19,11,23699,25910,0.0,-0.033992648011131874,-1.11322225470984
23,17,3121,19235,0.0,-0.033992648011131874,-1.11322225470984
31,19,152,26591,0.0,-0.033992648011131874,-1.11322225470984
25,23,22711,18694,0.0,-0.033992648011131874,-1.11322225470984
10006,23,66,18694,0.0,-0.033992648011131874,-1.11322225470984
31,24,19770,15061,0.0,-0.033992648011131874,-1.11322225470984
10008,31,92,19358,0.0,-0.033992648011131874,-1.11322225470984
19,4,14432,54,0.0,0.03398541353542938,1.9246239314824942
22,1,14412,9218,0.0,-0.03398209405032664,-1.1127502491448371
27,11,17917,13854,0.0,-0.03398209405032664,-1.1127502491448371
25,1,23404,3226,0.0,-0.0339715400895214,-1.1122782439187908
17,8,12785,5226,0.0,-0.0339715400895214,-1.1122782439187908
25,17,24192,11361,0.0,-0.0339715400895214,-1.1122782439187908
17,17,6932,19176,0.0625,0.028592339563950915,-1.1121361379268997
23,14,5586,264,0.0,0.0339643056138189,1.9236799211560875
17,14,19275,25732,0.0,0.0339643056138189,1.9236799211560875
19,19,9513,3593,0.25,0.2178881805667646,-1.1118420766279282
11,3,14143,39,0.0,0.03395375165301366,1.9232079165011051
23,3,18694,17445,0.0,-0.03395043216791091,-1.1113342344831452
29,25,5986,5229,0.0,-0.03395043216791091,-1.1113342344831452
19,17,720,6932,0.0,-0.03393987820710567,-1.1108622302733349
10040,4,234,5072,0.0,-0.033929324246300435,-1.1103902264020584
29,5,2154,21999,0.0,-0.033929324246300435,-1.1103902264020584
29,11,18775,14143,0.0,-0.033929324246300435,-1.1103902264020584
25,25,23404,3016,0.0,-0.033929324246300435,-1.1103902264020584
17,2,22601,2294,0.0,-0.03390821632468995,-1.1094462196746837
31,23,19770,7079,0.0,-0.03390821632468995,-1.1094462196746837
25,23,22041,18694,0.0,-0.03390821632468995,-1.1094462196746837
29,25,18775,5229,0.0,-0.03390821632468995,-1.1094462196746837
31,23,10472,22743,0.0,-0.03389766236388471,-1.1089742168183738
19,4,22375,5072,0.0,0.0338904278881822,1.9203758956796375
28,19,9782,22375,0.0,0.0338904278881822,1.9203758956796375
31,25,13725,3016,0.0,0.0338904278881822,1.9203758956796375
31,5,10439,21999,0.0,-0.033887108403079465,-1.1085022143001746
25,11,1269,15898,0.0,-0.033887108403079465,-1.1085022143001746
22,2,6208,3416,0.0,0.033879873927376965,1.9199038933931443
17,10,26857,480,0.0,0.033879873927376965,1.9199038933931443
23,4,392,5072,0.0,-0.033876554442274234,-1.1080302121199812
17,8,6932,109,0.0,-0.033876554442274234,-1.1080302121199812
29,11,18775,19440,0.0,-0.033876554442274234,-1.1080302121199812
10008,19,92,8344,0.0,-0.033876554442274234,-1.1080302121199812
22,17,10130,22601,0.0,-0.03386600048146898,-1.107558210277686
25,11,1269,21515,0.0,-0.03385544652066374,-1.1070862087731843
8,1,7395,9218,0.0,-0.0338448925598585,-1.106614207606371
25,8,24192,109,0.0,-0.0338448925598585,-1.106614207606371
25,11,15940,7670,0.0,-0.0338448925598585,-1.106614207606371
10029,17,434,19235,0.0,-0.0338448925598585,-1.106614207606371
10033,11,333,15898,0.0,0.033837658084156,1.9180158876254372
31,17,10439,309,0.0,-0.03382378463824802,-1.1056702062853845
31,24,12608,19621,0.0,-0.03382378463824802,-1.1056702062853845
10040,19,234,14432,0.0,-0.033813230677442775,-1.1051982061309995
31,25,19770,1269,0.0,-0.033813230677442775,-1.1051982061309995
25,24,398,19621,0.0,-0.03380267671663753,-1.1047262063138794
31,25,10372,5229,0.0,-0.03380267671663753,-1.1047262063138794
31,25,6885,24192,0.0,-0.03380267671663753,-1.1047262063138794
23,4,283,17240,0.0,-0.03379212275583229,-1.1042542068339187
31,23,15884,25271,0.0,-0.03379212275583229,-1.1042542068339187
31,27,21403,17951,0.0,-0.03379212275583229,-1.1042542068339187
17,1,19176,9218,0.0,-0.03378156879502705,-1.1037822076910107
8,1,7395,3226,0.0,-0.03378156879502705,-1.1037822076910107
19,17,2145,19235,0.0,-0.03378156879502705,-1.1037822076910107
22,17,384,11361,0.0,-0.03378156879502705,-1.1037822076910107
31,19,23058,10272,0.0,-0.03378156879502705,-1.1037822076910107
22,2,23690,3416,0.0,0.03377433431932455,1.9151838890970474
29,19,18775,19856,0.0,-0.03376046087341657,-1.102838210415932
31,19,6885,9513,0.0,-0.03376046087341657,-1.102838210415932
31,14,152,16636,0.0,-0.03374990691261133,-1.1023662122835498
31,17,10472,309,0.0,-0.03374990691261133,-1.1023662122835498
25,23,5299,283,0.0,-0.03374990691261133,-1.1023662122835498
23,10,3121,480,0.0,-0.033739352951806086,-1.1018942144877975
31,17,15802,19113,0.0,-0.033739352951806086,-1.1018942144877975
25,23,3094,25256,0.0,-0.033739352951806086,-1.1018942144877975
31,23,15802,9943,0.0,-0.033739352951806086,-1.1018942144877975
23,23,5586,25256,0.125,0.0916522553752696,-1.10166473812441
31,3,10472,16693,0.0,-0.03372879899100084,-1.1014222170285697
19,5,352,70,0.0,-0.033718245030195604,-1.1009502199057608
10040,24,234,1018,0.0,-0.033718245030195604,-1.1009502199057608
31,31,21403,10372,0.125,0.09167336329688006,-1.1007138278453925
28,11,21962,4117,0.0,0.0337110105544931,1.9123519026961573
10014,5,186,21999,0.0,-0.033707691069390366,-1.1004782231192651
24,19,15061,23699,0.0,-0.033707691069390366,-1.1004782231192651
31,19,24385,10272,0.0,-0.033707691069390366,-1.1004782231192651
23,3,25256,8366,0.0,-0.033697137108585115,-1.100006226668976
25,5,398,21999,0.0,-0.033697137108585115,-1.100006226668976
19,17,8344,19235,0.0,-0.033697137108585115,-1.100006226668976
10040,19,234,13367,0.0,-0.033697137108585115,-1.100006226668976
22,19,2381,18679,0.0,0.03368990263288262,1.9114079099202472
19,5,720,24010,0.0,-0.03368658314777988,-1.0995342305547893
31,5,9277,21999,0.0,-0.03368658314777988,-1.0995342305547893
25,25,24192,5299,0.25,0.21815202958689564,-1.0994673639197765
22,17,24468,12004,0.0,-0.03367602918697463,-1.0990622347765975
31,17,10372,908,0.0,-0.03367602918697463,-1.0990622347765975
31,22,10439,6208,0.0,-0.03367602918697463,-1.0990622347765975
28,2,21962,3416,0.0,0.033668794711272126,1.9104639184884515
23,2,3121,3416,0.0,-0.0336654752261694,-1.0985902393342968
14,3,16636,21688,0.0,-0.0336654752261694,-1.0985902393342968
31,17,19392,6932,0.0,-0.0336654752261694,-1.0985902393342968
17,11,18645,182,0.0,-0.03365492126536415,-1.0981182442277793
24,19,19621,1706,0.0,-0.03365492126536415,-1.0981182442277793
10027,28,374,21962,0.0,0.033647686789661645,1.9095199283999267
10033,8,333,19099,0.0,-0.03364436730455891,-1.0976462494569406
31,22,63,22190,0.0,-0.03364436730455891,-1.0976462494569406
29,23,18775,26274,0.0,-0.03363381334375367,-1.097174255021675
31,23,10372,26274,0.0,-0.03363381334375367,-1.097174255021675
31,23,18037,25256,0.0,-0.03363381334375367,-1.097174255021675
19,17,2500,12785,0.0,-0.03361270542214319,-1.096230267157439
10008,17,92,19235,0.0,-0.033602151461337944,-1.0957582737282572
31,23,26007,7079,0.0,-0.033602151461337944,-1.0957582737282572
23,3,17654,25532,0.0,-0.03359159750053269,-1.095286280634225
10029,3,434,2831,0.0,-0.03358104353972746,-1.0948142878752374
19,17,1706,12004,0.0,-0.03358104353972746,-1.0948142878752374
27,23,17951,19279,0.0,-0.03358104353972746,-1.0948142878752374
31,24,10372,15061,0.0,-0.03358104353972746,-1.0948142878752374
23,4,392,54,0.0,-0.033570489578922225,-1.094342295451188
31,10,27017,480,0.0,-0.033570489578922225,-1.094342295451188
23,8,19279,13234,0.0,-0.03355993561811697,-1.0938703033619706
8,2,5226,6952,0.0,-0.033549381657311736,-1.0933983116074806
27,11,17917,25910,0.0,-0.033549381657311736,-1.0933983116074806
27,17,17951,22601,0.0,-0.033549381657311736,-1.0933983116074806
31,27,10472,17917,0.0,-0.033549381657311736,-1.0933983116074806
31,3,19358,2831,0.0,0.03354214718160923,1.9047999980767478
31,19,27016,13367,0.0,0.03354214718160923,1.9047999980767478
27,3,23649,21688,0.0,-0.03353882769650649,-1.0929263201876116
19,5,10272,24010,0.0,-0.03353882769650649,-1.0929263201876116
31,19,10372,18679,0.0,-0.03353882769650649,-1.0929263201876116
23,1,18694,3226,0.0,-0.033528273735701254,-1.0924543291022584
17,2,11361,14695,0.0,-0.033528273735701254,-1.0924543291022584
31,17,1365,22601,0.0,-0.033528273735701254,-1.0924543291022584
23,3,25997,26294,0.0,0.033521039259998754,1.9038560160300797
25,11,1269,12003,0.0,-0.03351771977489601,-1.091982338351314
10040,17,234,6637,0.0,-0.03351771977489601,-1.091982338351314
10040,31,234,10472,0.0,-0.03351771977489601,-1.091982338351314
31,24,4512,1018,0.0,0.03351048529919351,1.9033840255083039
14,3,16636,2831,0.0,-0.03350716581409077,-1.0915103479346742
19,17,720,20334,0.0,-0.03350716581409077,-1.0915103479346742
23,23,26274,9943,0.125,0.0918844425129849,-1.0912045207887655
23,23,25271,3760,0.25,0.21833144692058473,-1.0910517049922372
31,19,16139,9513,0.0,-0.03349661185328553,-1.0910383578522322
27,3,10069,25532,0.0,0.03348937737758303,1.9024400454673418
14,11,16636,11280,0.0,0.03348937737758303,1.9024400454673418
10033,29,333,14219,0.0,0.03348937737758303,1.9024400454673418
17,14,6637,16636,0.0,-0.033486057892480284,-1.0905663681038826
31,3,27016,16693,0.0,0.03347882341677779,1.9019680559479433
10027,22,374,2381,0.0,0.03347882341677779,1.9019680559479433
23,11,743,11280,0.0,-0.033475503931675046,-1.09009437868952
31,17,6885,309,0.0,-0.033475503931675046,-1.09009437868952
10014,19,186,9513,0.0,-0.033475503931675046,-1.09009437868952
31,2,17673,17893,0.0,0.033468269455972546,1.901496066762459
23,19,5586,22375,0.0,0.033468269455972546,1.901496066762459
23,1,22743,9218,0.0,-0.033464949970869816,-1.0896223896090387
28,10,443,141,0.0,-0.033464949970869816,-1.0896223896090387
31,17,27017,12004,0.0,-0.033464949970869816,-1.0896223896090387
31,17,24938,1649,0.0,-0.033464949970869816,-1.0896223896090387
10008,31,92,5777,0.0,-0.033464949970869816,-1.0896223896090387
23,1,25566,16,0.0,-0.03345439601006456,-1.0891504008623316
23,3,22743,25532,0.0,-0.03345439601006456,-1.0891504008623316
24,17,10817,19235,0.0,-0.03345439601006456,-1.0891504008623316
31,31,10439,10372,0.125,0.09193721231701112,-1.0888271359322417
14,2,25732,29,0.0,0.033447161534362065,1.90055208939281
29,8,5986,5226,0.0,-0.03344384204925932,-1.0886784124492945
23,17,9943,6637,0.0,-0.03344384204925932,-1.0886784124492945
29,19,18775,9513,0.0,-0.03344384204925932,-1.0886784124492945
17,17,6932,19113,0.25,0.21838421672461095,-1.0885763794576109
27,14,11621,4078,0.0,0.03343660757355681,1.9000801012084334
25,2,1269,2294,0.0,-0.03343328808845407,-1.0882064243698206
25,14,3094,25732,0.0,0.03342605361275158,1.8996081133575493
